Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ETHNICITY,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,tissue
SRR15476520,not collected,AMPLICON,6198,2752074,not applicable,PRJNA754842,SAMN20807866,Human,989879,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776737,Sequel II,AR-202,m64123_210408_050021_AR-202_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-202,not collected,SRP332705,blood
SRR15476521,not collected,AMPLICON,7552,143506,not applicable,PRJNA754842,SAMN20807866,Human,225494,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776736,Sequel,AR-202,m54042_191116_004340_AR-202_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-202,not collected,SRP332705,blood
SRR15476522,not collected,AMPLICON,6114,103946,not applicable,PRJNA754842,SAMN20807866,Human,208801,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776735,Sequel,AR-202,m54042_191116_004340_AR-202_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-202,not collected,SRP332705,blood
SRR15476523,not collected,AMPLICON,7500,1372509,not applicable,PRJNA754842,SAMN20807695,Human,1082666,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776734,Sequel,AR-020,m54042_190927_043336_AR-020_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-020,not collected,SRP332705,blood
SRR15476524,not collected,AMPLICON,7622,251554,not applicable,PRJNA754842,SAMN20807865,Human,285994,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776733,Sequel,AR-201,m54042_191116_004340_AR-201_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-201,not collected,SRP332705,blood
SRR15476525,not collected,AMPLICON,5957,1119994,not applicable,PRJNA754842,SAMN20807865,Human,611999,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776732,Sequel,AR-201,m54042_191116_004340_AR-201_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-201,not collected,SRP332705,blood
SRR15476526,not collected,AMPLICON,7335,264067,not applicable,PRJNA754842,SAMN20807864,Human,260681,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776731,Sequel,AR-200,m54042_191116_004340_AR-200_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-200,not collected,SRP332705,blood
SRR15476527,not collected,AMPLICON,6200,2480218,not applicable,PRJNA754842,SAMN20807917,Human,878904,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776730,Sequel II,AR-257,m64123_210408_050021_AR-257_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-257,not collected,SRP332705,blood
SRR15476528,not collected,AMPLICON,5751,18836625,not applicable,PRJNA754842,SAMN20807701,Human,7290368,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776729,Sequel,AR-026,m54042_190926_081310_AR-026_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-026,not collected,SRP332705,blood
SRR15476529,not collected,AMPLICON,5506,22026,not applicable,PRJNA754842,SAMN20807679,Human,165547,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776728,Sequel,AR-004,m54042_190926_081310_AR-004_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-004,not collected,SRP332705,blood
SRR15476530,not collected,AMPLICON,7453,104346,not applicable,PRJNA754842,SAMN20807917,Human,190331,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776727,Sequel,AR-257,m54042_191116_004340_AR-257_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-257,not collected,SRP332705,blood
SRR15476531,not collected,AMPLICON,6118,275319,not applicable,PRJNA754842,SAMN20807917,Human,250001,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776726,Sequel,AR-257,m54042_191116_004340_AR-257_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-257,not collected,SRP332705,blood
SRR15476532,not collected,AMPLICON,7576,257606,not applicable,PRJNA754842,SAMN20807916,Human,286017,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776725,Sequel,AR-256,m54042_191116_004340_AR-256_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-256,not collected,SRP332705,blood
SRR15476533,not collected,AMPLICON,6058,2029635,not applicable,PRJNA754842,SAMN20807916,Human,975453,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776724,Sequel,AR-256,m54042_191116_004340_AR-256_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-256,not collected,SRP332705,blood
SRR15476534,not collected,AMPLICON,6417,96260,not applicable,PRJNA754842,SAMN20807915,Human,205459,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776723,Sequel,AR-255,m54042_191116_004340_AR-255_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-255,not collected,SRP332705,blood
SRR15476535,not collected,AMPLICON,6024,789225,not applicable,PRJNA754842,SAMN20807915,Human,484534,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776722,Sequel,AR-255,m54042_191116_004340_AR-255_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-255,not collected,SRP332705,blood
SRR15476536,not collected,AMPLICON,7659,191484,not applicable,PRJNA754842,SAMN20807914,Human,243435,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776721,Sequel,AR-254,m54042_191116_004340_AR-254_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-254,not collected,SRP332705,blood
SRR15476537,not collected,AMPLICON,6027,596728,not applicable,PRJNA754842,SAMN20807914,Human,395664,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776720,Sequel,AR-254,m54042_191116_004340_AR-254_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-254,not collected,SRP332705,blood
SRR15476538,not collected,AMPLICON,7534,308920,not applicable,PRJNA754842,SAMN20807913,Human,292257,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776719,Sequel,AR-253,m54042_191116_004340_AR-253_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-253,not collected,SRP332705,blood
SRR15476539,not collected,AMPLICON,6093,2388699,not applicable,PRJNA754842,SAMN20807913,Human,1159915,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776718,Sequel,AR-253,m54042_191116_004340_AR-253_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-253,not collected,SRP332705,blood
SRR15476540,not collected,AMPLICON,7467,119486,not applicable,PRJNA754842,SAMN20807700,Human,210397,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776717,Sequel,AR-025,m54042_191115_043102_AR-025_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-025,not collected,SRP332705,blood
SRR15476541,not collected,AMPLICON,7506,172640,not applicable,PRJNA754842,SAMN20807912,Human,226995,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776716,Sequel,AR-252,m54042_191116_004340_AR-252_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-252,not collected,SRP332705,blood
SRR15476542,not collected,AMPLICON,6125,2456176,not applicable,PRJNA754842,SAMN20807912,Human,1164855,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776715,Sequel,AR-252,m54042_191116_004340_AR-252_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-252,not collected,SRP332705,blood
SRR15476543,not collected,AMPLICON,7572,393744,not applicable,PRJNA754842,SAMN20807911,Human,347008,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776714,Sequel,AR-251,m54042_191116_004340_AR-251_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-251,not collected,SRP332705,blood
SRR15476544,not collected,AMPLICON,6124,1745583,not applicable,PRJNA754842,SAMN20807911,Human,912347,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776713,Sequel,AR-251,m54042_191116_004340_AR-251_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-251,not collected,SRP332705,blood
SRR15476545,not collected,AMPLICON,7636,389448,not applicable,PRJNA754842,SAMN20807910,Human,356324,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776712,Sequel,AR-249,m54042_191116_004340_AR-249_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-249,not collected,SRP332705,blood
SRR15476546,not collected,AMPLICON,6007,2036594,not applicable,PRJNA754842,SAMN20807910,Human,967453,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776711,Sequel,AR-249,m54042_191116_004340_AR-249_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-249,not collected,SRP332705,blood
SRR15476547,not collected,AMPLICON,6338,443696,not applicable,PRJNA754842,SAMN20807909,Human,363976,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776710,Sequel,AR-248,m54042_191116_004340_AR-248_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-248,not collected,SRP332705,blood
SRR15476548,not collected,AMPLICON,6022,2234221,not applicable,PRJNA754842,SAMN20807909,Human,1064984,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776709,Sequel,AR-248,m54042_191116_004340_AR-248_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-248,not collected,SRP332705,blood
SRR15476549,not collected,AMPLICON,7305,175339,not applicable,PRJNA754842,SAMN20807908,Human,250133,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776708,Sequel,AR-247,m54042_191116_004340_AR-247_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-247,not collected,SRP332705,blood
SRR15476550,not collected,AMPLICON,6115,464804,not applicable,PRJNA754842,SAMN20807908,Human,364065,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776707,Sequel,AR-247,m54042_191116_004340_AR-247_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-247,not collected,SRP332705,blood
SRR15476551,not collected,AMPLICON,6111,2646334,not applicable,PRJNA754842,SAMN20807700,Human,1121452,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776706,Sequel,AR-025,m54042_191115_043102_AR-025_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-025,not collected,SRP332705,blood
SRR15476552,not collected,AMPLICON,7391,458303,not applicable,PRJNA754842,SAMN20807907,Human,366833,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776705,Sequel,AR-246,m54042_191116_004340_AR-246_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-246,not collected,SRP332705,blood
SRR15476553,not collected,AMPLICON,6112,2010880,not applicable,PRJNA754842,SAMN20807907,Human,1022138,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776704,Sequel,AR-246,m54042_191116_004340_AR-246_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-246,not collected,SRP332705,blood
SRR15476554,not collected,AMPLICON,7438,327300,not applicable,PRJNA754842,SAMN20807906,Human,281816,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776703,Sequel,AR-245,m54042_191116_004340_AR-245_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-245,not collected,SRP332705,blood
SRR15476555,not collected,AMPLICON,5987,1514811,not applicable,PRJNA754842,SAMN20807906,Human,784294,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776702,Sequel,AR-245,m54042_191116_004340_AR-245_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-245,not collected,SRP332705,blood
SRR15476556,not collected,AMPLICON,7452,469499,not applicable,PRJNA754842,SAMN20807905,Human,375981,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776701,Sequel,AR-244,m54042_191116_004340_AR-244_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-244,not collected,SRP332705,blood
SRR15476557,not collected,AMPLICON,6134,1766613,not applicable,PRJNA754842,SAMN20807905,Human,898307,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776700,Sequel,AR-244,m54042_191116_004340_AR-244_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-244,not collected,SRP332705,blood
SRR15476558,not collected,AMPLICON,7351,323450,not applicable,PRJNA754842,SAMN20807904,Human,325136,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776699,Sequel,AR-243,m54042_191116_004340_AR-243_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-243,not collected,SRP332705,blood
SRR15476559,not collected,AMPLICON,6110,5749589,not applicable,PRJNA754842,SAMN20807835,Human,2503270,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776698,Sequel,AR-166,m54042_190928_112019_AR-166_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-166,not collected,SRP332705,blood
SRR15476560,not collected,AMPLICON,7390,576433,not applicable,PRJNA754842,SAMN20807834,Human,446709,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776697,Sequel,AR-165,m54042_190928_112019_AR-165_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-165,not collected,SRP332705,blood
SRR15476561,not collected,AMPLICON,6132,6126753,not applicable,PRJNA754842,SAMN20807834,Human,2745633,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776696,Sequel,AR-165,m54042_190928_112019_AR-165_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-165,not collected,SRP332705,blood
SRR15476562,not collected,AMPLICON,7398,281128,not applicable,PRJNA754842,SAMN20807833,Human,272312,WALTER AND ELIZA HALL INSTITUTE,public,"run.zq,sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Melanesian,SRX11776695,Sequel,AR-164,m54042_191115_043102_AR-164_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-164,not collected,SRP332705,blood
SRR15476563,not collected,AMPLICON,6098,1756481,not applicable,PRJNA754842,SAMN20807833,Human,765912,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Melanesian,SRX11776694,Sequel,AR-164,m54042_191115_043102_AR-164_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-164,not collected,SRP332705,blood
SRR15476564,not collected,AMPLICON,7530,3765206,not applicable,PRJNA754842,SAMN20807832,Human,1333521,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776693,Sequel II,AR-163,m64123_210408_050021_AR-163_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-163,not collected,SRP332705,blood
SRR15476565,not collected,AMPLICON,6185,14189741,not applicable,PRJNA754842,SAMN20807832,Human,3991792,WALTER AND ELIZA HALL INSTITUTE,public,"bam,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776692,Sequel II,AR-163,m64123_210408_050021_AR-163_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-163,not collected,SRP332705,blood
SRR15476566,not collected,AMPLICON,6466,2056367,not applicable,PRJNA754842,SAMN20807831,Human,776878,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776691,Sequel II,AR-162,m64123_210408_050021_AR-162_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-162,not collected,SRP332705,blood
SRR15476567,not collected,AMPLICON,6183,19436079,not applicable,PRJNA754842,SAMN20807831,Human,5734334,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Melanesian,SRX11776690,Sequel II,AR-162,m64123_210408_050021_AR-162_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-162,not collected,SRP332705,blood
SRR15476568,not collected,AMPLICON,6109,6580383,not applicable,PRJNA754842,SAMN20807692,Human,2606512,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776689,Sequel,AR-017,m54042_190926_081310_AR-017_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-017,not collected,SRP332705,blood
SRR15476569,not collected,AMPLICON,7510,2080492,not applicable,PRJNA754842,SAMN20807830,Human,820398,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776688,Sequel II,AR-161,m64123_210408_050021_AR-161_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-161,not collected,SRP332705,blood
SRR15476570,not collected,AMPLICON,6151,12137297,not applicable,PRJNA754842,SAMN20807830,Human,3643077,WALTER AND ELIZA HALL INSTITUTE,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Melanesian,SRX11776687,Sequel II,AR-161,m64123_210408_050021_AR-161_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-161,not collected,SRP332705,blood
SRR15476571,not collected,AMPLICON,7394,221847,not applicable,PRJNA754842,SAMN20807829,Human,251821,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Melanesian,SRX11776686,Sequel,AR-160,m54042_191115_043102_AR-160_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-160,not collected,SRP332705,blood
SRR15476572,not collected,AMPLICON,6136,1840921,not applicable,PRJNA754842,SAMN20807829,Human,830362,WALTER AND ELIZA HALL INSTITUTE,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776685,Sequel,AR-160,m54042_191115_043102_AR-160_CYP2D6,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-160,not collected,SRP332705,blood
SRR15476573,not collected,AMPLICON,7481,3030194,not applicable,PRJNA754842,SAMN20807828,Human,1169881,WALTER AND ELIZA HALL INSTITUTE,public,"sra,bam,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Melanesian,SRX11776684,Sequel II,AR-159,m64123_210408_050021_AR-159_CYP2D7,SINGLE,PCR,GENOMIC,Homo sapiens,PACBIO_SMRT,2021-08-16T00:00:00Z,2021-08-16T13:28:00Z,1,AR-159,not collected,SRP332705,blood
